data_set_name,algorithm_name,fold_name,model_file,algorithm_config_index,algorithm_configuration,fold,evaluation_time,NDCG@1,HR@1,Recall@1,NDCG@3,HR@3,Recall@3,NDCG@5,HR@5,Recall@5,NDCG@10,HR@10,Recall@10,NDCG@20,HR@20,Recall@20
MovieLens-100K,NNCF,0,./data_sets/MovieLens-100K/checkpoint_NNCF/config_0/fold_0/NNCF-Apr-25-2025_21-09-43.pth,0,"{'ui_embedding_size': 64, 'neigh_embedding_size': 64, 'learning_rate': 0.01}",0,0.8625719547271729,0.38959212376933894,0.38959212376933894,0.38959212376933894,0.37882755784826133,0.6765119549929677,0.37576183778715416,0.37223010660293315,0.8115330520393812,0.36856540084388145,0.34294392680552827,0.9113924050632911,0.3426997521934231,0.29903484991404095,0.9662447257383966,0.35048588218060234
MovieLens-100K,NNCF,1,./data_sets/MovieLens-100K/checkpoint_NNCF/config_0/fold_1/NNCF-Apr-25-2025_21-14-02.pth,0,"{'ui_embedding_size': 64, 'neigh_embedding_size': 64, 'learning_rate': 0.01}",1,0.9071648120880127,0.3755274261603376,0.3755274261603376,0.3755274261603376,0.33582440090142057,0.6441631504922645,0.3248945147679332,0.3280168033317294,0.7693389592123769,0.3177918424753862,0.29892463062691427,0.890295358649789,0.29477317884490883,0.2638112713240523,0.9535864978902954,0.3098734184392764
MovieLens-100K,NNCF,2,./data_sets/MovieLens-100K/checkpoint_NNCF/config_0/fold_2/NNCF-Apr-25-2025_21-18-42.pth,0,"{'ui_embedding_size': 64, 'neigh_embedding_size': 64, 'learning_rate': 0.01}",2,0.8916621208190918,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4119466021614902,0.7144866385372715,0.40318799812470685,0.39111732774780117,0.8157524613220816,0.3779887482419124,0.3579324249426121,0.9184247538677919,0.35316065010157843,0.3128100250559377,0.9648382559774965,0.36234256736438314
MovieLens-100K,NNCF,3,./data_sets/MovieLens-100K/checkpoint_NNCF/config_0/fold_3/NNCF-Apr-25-2025_21-25-33.pth,0,"{'ui_embedding_size': 64, 'neigh_embedding_size': 64, 'learning_rate': 0.01}",3,0.8520314693450928,0.2545710267229255,0.2545710267229255,0.2545710267229255,0.25663752282141034,0.549929676511955,0.25738396624472604,0.263683142926819,0.729957805907173,0.26816690107829316,0.2492662086561358,0.8776371308016878,0.25771102627642706,0.22607153682441922,0.9592123769338959,0.28340029481017204
MovieLens-100K,NNCF,4,./data_sets/MovieLens-100K/checkpoint_NNCF/config_0/fold_4/NNCF-Apr-25-2025_21-33-49.pth,0,"{'ui_embedding_size': 64, 'neigh_embedding_size': 64, 'learning_rate': 0.01}",4,1.038339614868164,0.17158931082981715,0.17158931082981715,0.17158931082981715,0.18227560088024383,0.4317862165963432,0.18799812470698513,0.17822626551134693,0.5541490857946554,0.18000468823253726,0.1834604053282051,0.7524613220815752,0.1924268300850578,0.18468912846803862,0.9057665260196905,0.22904591060591675
MovieLens-100K,Pop,0,./data_sets/MovieLens-100K/checkpoint_Pop/config_0/fold_0/Pop-Apr-25-2025_16-02-31.pth,0,{'epochs': 1},0,0.9398720264434814,0.1617440225035162,0.1617440225035162,0.1617440225035162,0.14773443163198502,0.34177215189873417,0.14392873886544744,0.1548050533803553,0.4908579465541491,0.15571964369432803,0.1497903903544945,0.6751054852320675,0.15316176634742007,0.14799265312578133,0.8438818565400844,0.17606945844428068
MovieLens-100K,Pop,1,./data_sets/MovieLens-100K/checkpoint_Pop/config_0/fold_1/Pop-Apr-25-2025_16-02-43.pth,0,{'epochs': 1},1,0.8437981605529785,0.13642756680731363,0.13642756680731363,0.13642756680731363,0.13823481164860654,0.3263009845288326,0.13924050632911378,0.13307128841383187,0.45288326300984527,0.13183309892170714,0.13235678212326252,0.6244725738396625,0.1346611077623735,0.13318951205516108,0.829817158931083,0.15951753395483764
MovieLens-100K,Pop,2,./data_sets/MovieLens-100K/checkpoint_Pop/config_0/fold_2/Pop-Apr-25-2025_16-02-52.pth,0,{'epochs': 1},2,0.8762311935424805,0.13924050632911392,0.13924050632911392,0.13924050632911392,0.13825046682273678,0.31645569620253167,0.1378340365682135,0.13766140611541236,0.44163150492264414,0.1374589779653077,0.13834960636689048,0.6427566807313643,0.14246254995200117,0.13342461462759045,0.7876230661040787,0.15441705997397656
MovieLens-100K,Pop,3,./data_sets/MovieLens-100K/checkpoint_Pop/config_0/fold_3/Pop-Apr-25-2025_16-03-26.pth,0,{'epochs': 1},3,0.8828256130218506,0.14627285513361463,0.14627285513361463,0.14627285513361463,0.1450235643700456,0.34458509142053445,0.14486638537271418,0.15025872722554262,0.4838255977496484,0.15243788091889424,0.14644825729706343,0.6582278481012658,0.14944299332484962,0.1446471892519671,0.8059071729957806,0.16839107794826882
MovieLens-100K,Pop,4,./data_sets/MovieLens-100K/checkpoint_Pop/config_0/fold_4/Pop-Apr-25-2025_16-03-34.pth,0,{'epochs': 1},4,1.0104811191558838,0.1308016877637131,0.1308016877637131,0.1308016877637131,0.14701929855693005,0.360056258790436,0.15236755743084823,0.14708048457694126,0.469760900140647,0.15028129395218073,0.14812806187994376,0.6624472573839663,0.1534218516286026,0.14175479221251042,0.8073136427566807,0.16391257316473845
MovieLens-100K,Random,0,./data_sets/MovieLens-100K/checkpoint_Random/config_0/fold_0/Random-Apr-25-2025_21-43-08.pth,0,{'epochs': 1},0,0.8516645431518555,0.04781997187060478,0.04781997187060478,0.04781997187060478,0.039538332302535034,0.09985935302390998,0.03703703703703701,0.03957836971555951,0.15752461322081576,0.038045007032348734,0.03832293705785476,0.279887482419128,0.03807514567008244,0.03947735971648774,0.450070323488045,0.046074082861649386
MovieLens-100K,Random,1,./data_sets/MovieLens-100K/checkpoint_Random/config_0/fold_1/Random-Apr-25-2025_21-43-25.pth,0,{'epochs': 1},1,0.8810527324676514,0.046413502109704644,0.046413502109704644,0.046413502109704644,0.04533704551759687,0.12376933895921238,0.04500703234880444,0.04485917165786591,0.189873417721519,0.04416315049226432,0.041870448006931425,0.29957805907172996,0.04096454803205863,0.04085677662547771,0.4641350210970464,0.045777953876803085
MovieLens-100K,Random,2,./data_sets/MovieLens-100K/checkpoint_Random/config_0/fold_2/Random-Apr-25-2025_21-43-38.pth,0,{'epochs': 1},2,0.8721203804016113,0.04219409282700422,0.04219409282700422,0.04219409282700422,0.039695511299866135,0.1111111111111111,0.039381153305203885,0.039792884155267286,0.16455696202531644,0.0396624472573839,0.038434007133313915,0.2841068917018284,0.03891344629741261,0.03863771914139285,0.4360056258790436,0.04480002078857752
MovieLens-100K,Random,3,./data_sets/MovieLens-100K/checkpoint_Random/config_0/fold_3/Random-Apr-25-2025_21-43-53.pth,0,{'epochs': 1},3,0.834059476852417,0.029535864978902954,0.029535864978902954,0.029535864978902954,0.038076755804164655,0.1111111111111111,0.04031879981247066,0.038354811597588405,0.17721518987341772,0.03994374120956392,0.03755691072298532,0.2967651195499297,0.03928794677739834,0.03861835886217518,0.47257383966244726,0.046712335137208814
MovieLens-100K,Random,4,./data_sets/MovieLens-100K/checkpoint_Random/config_0/fold_4/Random-Apr-25-2025_21-44-07.pth,0,{'epochs': 1},4,0.8789267539978027,0.035161744022503515,0.035161744022503515,0.035161744022503515,0.033582440090142086,0.09142053445850915,0.033286451007969974,0.03397852961814185,0.14486638537271448,0.034224097515236696,0.035050887737389194,0.2714486638537271,0.03638012635902939,0.03550887084415384,0.4345991561181435,0.04165559634462731
MovieLens-100K,RecVAE,0,./data_sets/MovieLens-100K/checkpoint_RecVAE/config_0/fold_0/RecVAE-Apr-25-2025_16-04-02.pth,0,"{'latent_dimension': 200, 'learning_rate': 0.01}",0,0.8636429309844971,0.45569620253164556,0.45569620253164556,0.45569620253164556,0.4125515217616046,0.70042194092827,0.3994374120956399,0.39187169707705644,0.810126582278481,0.3747773089545233,0.3492236017921366,0.909985935302391,0.3371352666711313,0.3008452810537281,0.9578059071729957,0.3409756657514691
MovieLens-100K,RecVAE,1,./data_sets/MovieLens-100K/checkpoint_RecVAE/config_0/fold_1/RecVAE-Apr-25-2025_16-04-24.pth,0,"{'latent_dimension': 200, 'learning_rate': 0.01}",1,0.8499960899353027,0.469760900140647,0.469760900140647,0.469760900140647,0.4112396103015151,0.6919831223628692,0.3952180028129398,0.38645934882995403,0.8115330520393812,0.3665729020159394,0.3463811726772495,0.8987341772151899,0.3324609872078224,0.29820997914990627,0.9549929676511955,0.338575488652562
MovieLens-100K,RecVAE,2,./data_sets/MovieLens-100K/checkpoint_RecVAE/config_0/fold_2/RecVAE-Apr-25-2025_16-04-46.pth,0,"{'latent_dimension': 200, 'learning_rate': 0.01}",2,0.866051197052002,0.4289732770745429,0.4289732770745429,0.4289732770745429,0.3838879688550875,0.6835443037974683,0.3713080168776376,0.3607792261557817,0.7890295358649789,0.3443272386310355,0.32391677408525754,0.8917018284106891,0.31760208068224893,0.2836777349622917,0.9521800281293952,0.33248459560558646
MovieLens-100K,RecVAE,3,./data_sets/MovieLens-100K/checkpoint_RecVAE/config_0/fold_3/RecVAE-Apr-25-2025_16-05-07.pth,0,"{'latent_dimension': 200, 'learning_rate': 0.01}",3,0.8512992858886719,0.44022503516174405,0.44022503516174405,0.44022503516174405,0.40786871670199026,0.7130801687763713,0.3999062353492733,0.3847994611204426,0.8227848101265823,0.37041725269573267,0.3467626653988152,0.9113924050632911,0.33860145558457777,0.2996493883258852,0.9578059071729957,0.3486420044817394
MovieLens-100K,RecVAE,4,./data_sets/MovieLens-100K/checkpoint_RecVAE/config_0/fold_4/RecVAE-Apr-25-2025_16-05-30.pth,0,"{'latent_dimension': 200, 'learning_rate': 0.01}",4,0.9639959335327148,0.47538677918424754,0.47538677918424754,0.47538677918424754,0.4277477827001834,0.7088607594936709,0.41397093295827436,0.3968721464101333,0.7960618846694796,0.37526957337083877,0.35567604261542807,0.8945147679324894,0.34120398276516445,0.3066316434078631,0.9620253164556962,0.34594061567190637
MovieLens-100K,SGL,0,./data_sets/MovieLens-100K/checkpoint_SGL/config_0/fold_0/SGL-Apr-25-2025_16-11-17.pth,0,{'embedding_size': 64},0,0.931969404220581,0.36146272855133615,0.36146272855133615,0.36146272855133615,0.34511924910904845,0.6765119549929677,0.3384903891233009,0.327777570909957,0.7932489451476793,0.3165260196905763,0.2974526641742809,0.8945147679324894,0.2912843524657871,0.260219395757935,0.9690576652601969,0.3073064335652351
MovieLens-100K,SGL,1,./data_sets/MovieLens-100K/checkpoint_SGL/config_0/fold_1/SGL-Apr-25-2025_16-19-58.pth,0,{'embedding_size': 64},1,0.8676290512084961,0.38677918424753865,0.38677918424753865,0.38677918424753865,0.3532205405466066,0.6835443037974683,0.3436474449132682,0.330261919059045,0.8030942334739803,0.31497890295358577,0.298633459291697,0.8973277074542897,0.29158406447435986,0.2617859279717735,0.9535864978902954,0.31008577522062064
MovieLens-100K,SGL,2,./data_sets/MovieLens-100K/checkpoint_SGL/config_0/fold_2/SGL-Apr-25-2025_16-38-57.pth,0,{'embedding_size': 64},2,0.8800153732299805,0.41068917018284107,0.41068917018284107,0.41068917018284107,0.3546194963484563,0.6821378340365682,0.3403656821378347,0.32883220444286654,0.7749648382559775,0.3095405532114389,0.29249411101144623,0.8860759493670886,0.28056002053892354,0.25717984464719484,0.9521800281293952,0.2989449653278346
MovieLens-100K,SGL,3,./data_sets/MovieLens-100K/checkpoint_SGL/config_0/fold_3/SGL-Apr-25-2025_16-48-31.pth,0,{'embedding_size': 64},3,0.852440595626831,0.3909985935302391,0.3909985935302391,0.3909985935302391,0.35148405761691376,0.6849507735583685,0.3398968588842012,0.33438297140555323,0.7974683544303798,0.32074542897327685,0.3004900856869653,0.9029535864978903,0.29247538677918405,0.2610750894017947,0.9549929676511955,0.3064683402296562
MovieLens-100K,SGL,4,./data_sets/MovieLens-100K/checkpoint_SGL/config_0/fold_4/SGL-Apr-25-2025_16-57-49.pth,0,{'embedding_size': 64},4,0.9647412300109863,0.35443037974683544,0.35443037974683544,0.35443037974683544,0.33654704793552626,0.6708860759493671,0.3309892170651672,0.3257465284791465,0.8016877637130801,0.3178387248007494,0.2958317877810715,0.8874824191279888,0.2913239791931775,0.2620620300711764,0.9578059071729957,0.3108199325384603
MovieLens-100K,SimpleX,0,./data_sets/MovieLens-100K/checkpoint_SimpleX/config_0/fold_0/SimpleX-Apr-25-2025_17-07-24.pth,0,{'embedding_size': 64},0,0.8697106838226318,0.4219409282700422,0.4219409282700422,0.4219409282700422,0.3698076160719564,0.6821378340365682,0.3553680262541026,0.33751101149525775,0.7862165963431786,0.3149320206282227,0.2967900377801517,0.8959212376933896,0.28090605674993835,0.25280105018327487,0.9507735583684951,0.2923074533029009
MovieLens-100K,SimpleX,1,./data_sets/MovieLens-100K/checkpoint_SimpleX/config_0/fold_1/SimpleX-Apr-25-2025_17-08-57.pth,0,{'embedding_size': 64},1,0.8395867347717285,0.4092827004219409,0.4092827004219409,0.4092827004219409,0.37841112759373813,0.7187060478199718,0.36849507735583725,0.3508458886174216,0.8284106891701828,0.3339193624003742,0.30880395630673824,0.9212376933895922,0.29939890161409155,0.2608016647901437,0.9620253164556962,0.30512842118046535
MovieLens-100K,SimpleX,2,./data_sets/MovieLens-100K/checkpoint_SimpleX/config_0/fold_2/SimpleX-Apr-25-2025_17-10-16.pth,0,{'embedding_size': 64},2,0.8519313335418701,0.4149085794655415,0.4149085794655415,0.4149085794655415,0.38162484219593157,0.7060478199718706,0.37130801687763776,0.35452299160454986,0.8185654008438819,0.33837318330989147,0.31351439114048274,0.9113924050632911,0.30547295336324887,0.26756944814309774,0.9704641350210971,0.31448156258397153
MovieLens-100K,SimpleX,3,./data_sets/MovieLens-100K/checkpoint_SimpleX/config_0/fold_3/SimpleX-Apr-25-2025_17-11-35.pth,0,{'embedding_size': 64},3,0.8535656929016113,0.42053445850914206,0.42053445850914206,0.42053445850914206,0.37662767914165507,0.7032348804500703,0.36380684481950337,0.34968597820237113,0.8115330520393812,0.3305907172995774,0.30995642272479096,0.9226441631504922,0.29945973701247947,0.2627401069753679,0.9746835443037974,0.3117462729089294
MovieLens-100K,SimpleX,4,./data_sets/MovieLens-100K/checkpoint_SimpleX/config_0/fold_4/SimpleX-Apr-25-2025_17-12-55.pth,0,{'embedding_size': 64},4,1.0669441223144531,0.4711673699015471,0.4711673699015471,0.4711673699015471,0.40448216792833663,0.7426160337552743,0.38490389123300534,0.3746014014242624,0.8382559774964838,0.3502812939521792,0.3272486473511828,0.9127988748241913,0.31155202821869504,0.27713759152195727,0.9563994374120957,0.318275073285132
MovieLens-100K,SpectralCF,0,./data_sets/MovieLens-100K/checkpoint_SpectralCF/config_0/fold_0/SpectralCF-Apr-25-2025_17-14-29.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0,0.9969949722290039,0.27848101265822783,0.27848101265822783,0.27848101265822783,0.2677558983004902,0.5724331926863573,0.2658227848101269,0.25794768239777766,0.720112517580872,0.2525082044069385,0.235629363067365,0.8537271448663853,0.23418112205032027,0.21346797698222333,0.9409282700421941,0.2604092743775767
MovieLens-100K,SpectralCF,1,./data_sets/MovieLens-100K/checkpoint_SpectralCF/config_0/fold_1/SpectralCF-Apr-25-2025_17-18-54.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",1,0.9287958145141602,0.2841068917018284,0.2841068917018284,0.2841068917018284,0.2585155295743036,0.5555555555555556,0.2510548523206755,0.24912778952149076,0.7018284106891702,0.24125644631973744,0.2262682892882541,0.8255977496483825,0.222353939231576,0.20319916680958663,0.9310829817158931,0.24620729180369197
MovieLens-100K,SpectralCF,2,./data_sets/MovieLens-100K/checkpoint_SpectralCF/config_0/fold_2/SpectralCF-Apr-25-2025_17-23-27.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",2,0.9154400825500488,0.30942334739803096,0.30942334739803096,0.30942334739803096,0.28838140772199927,0.5977496483825597,0.2822315986872954,0.2731015363342809,0.710267229254571,0.26258790436005597,0.24987327860390524,0.8579465541490858,0.2471351550465472,0.2237024033577504,0.9465541490857946,0.2673464158991786
MovieLens-100K,SpectralCF,3,./data_sets/MovieLens-100K/checkpoint_SpectralCF/config_0/fold_3/SpectralCF-Apr-25-2025_17-28-00.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",3,0.9369561672210693,0.27285513361462727,0.27285513361462727,0.27285513361462727,0.25695188081607245,0.549929676511955,0.25222691045475887,0.24802221047044282,0.7116736990154712,0.24172526957337104,0.23124806026325828,0.8607594936708861,0.2323136427566807,0.2069728794443802,0.9578059071729957,0.25506949412891244
MovieLens-100K,SpectralCF,4,./data_sets/MovieLens-100K/checkpoint_SpectralCF/config_0/fold_4/SpectralCF-Apr-25-2025_17-33-14.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",4,1.017087459564209,0.3150492264416315,0.3150492264416315,0.3150492264416315,0.2822921329014849,0.5766526019690577,0.2737927801218946,0.2642227693237951,0.6919831223628692,0.25196905766525973,0.24131396772362737,0.8410689170182841,0.2355395932400151,0.2180444632174392,0.9324894514767933,0.2602213684286422
