,data_set_name,model,config,fold,fit,predict,evaluate
5849,DeliveryHero-SE,NGCF,0,0,True,True,True
5850,DeliveryHero-SE,NAIS,0,2,True,True,True
5851,DeliveryHero-SE,NAIS,0,4,True,True,True
5852,DeliveryHero-SE,NAIS,0,3,True,True,True
5853,DeliveryHero-SE,NAIS,0,1,True,True,True
5854,DeliveryHero-SE,NAIS,0,0,True,True,True
5855,DeliveryHero-SE,FISM,0,2,True,True,True
5856,DeliveryHero-SE,FISM,0,4,True,True,True
5857,DeliveryHero-SE,FISM,0,3,True,True,True
5858,DeliveryHero-SE,FISM,0,1,True,True,True
5859,DeliveryHero-SE,FISM,0,0,True,True,True
5860,DeliveryHero-SE,RecVAE,0,2,True,True,True
5861,DeliveryHero-SE,RecVAE,0,4,True,True,True
5862,DeliveryHero-SE,RecVAE,0,3,True,True,True
5863,DeliveryHero-SE,RecVAE,0,1,True,True,True
5864,DeliveryHero-SE,RecVAE,0,0,True,True,True
5865,DeliveryHero-SE,NNCF,0,2,True,True,True
5866,DeliveryHero-SE,NNCF,0,4,True,True,True
5867,DeliveryHero-SE,NNCF,0,3,True,True,True
5868,DeliveryHero-SE,NNCF,0,1,True,True,True
5869,DeliveryHero-SE,NNCF,0,0,True,True,True
5870,DeliveryHero-SE,GCMC,0,2,True,True,True
5871,DeliveryHero-SE,GCMC,0,4,True,True,True
5872,DeliveryHero-SE,GCMC,0,3,True,True,True
5873,DeliveryHero-SE,GCMC,0,1,True,True,True
5874,DeliveryHero-SE,GCMC,0,0,True,True,True
5875,DeliveryHero-SE,LINE,0,2,True,True,True
5876,DeliveryHero-SE,LINE,0,4,True,True,True
5877,DeliveryHero-SE,LINE,0,3,True,True,True
5878,DeliveryHero-SE,LINE,0,1,True,True,True
5879,DeliveryHero-SE,LINE,0,0,True,True,True
5880,DeliveryHero-SE,ENMF,0,2,True,True,True
5881,DeliveryHero-SE,ENMF,0,4,True,True,True
5882,DeliveryHero-SE,ENMF,0,3,True,True,True
5883,DeliveryHero-SE,ENMF,0,1,True,True,True
5884,DeliveryHero-SE,ENMF,0,0,True,True,True
5885,DeliveryHero-SE,NCEPLRec,0,2,True,True,True
5886,DeliveryHero-SE,NCEPLRec,0,4,True,True,True
5887,DeliveryHero-SE,NCEPLRec,0,3,True,True,True
5888,DeliveryHero-SE,NCEPLRec,0,1,True,True,True
5889,DeliveryHero-SE,NCEPLRec,0,0,True,True,True
5890,DeliveryHero-SE,Random,0,2,True,True,True
5891,DeliveryHero-SE,Random,0,4,True,True,True
5892,DeliveryHero-SE,Random,0,3,True,True,True
5893,DeliveryHero-SE,Random,0,1,True,True,True
5894,DeliveryHero-SE,Random,0,0,True,True,True
5895,DeliveryHero-SE,EASE,0,2,True,True,True
5896,DeliveryHero-SE,EASE,0,4,True,True,True
5897,DeliveryHero-SE,EASE,0,3,True,True,True
5898,DeliveryHero-SE,EASE,0,1,True,True,True
5899,DeliveryHero-SE,EASE,0,0,True,True,True
5900,DeliveryHero-SE,Pop,0,2,True,True,True
5901,DeliveryHero-SE,Pop,0,4,True,True,True
5902,DeliveryHero-SE,Pop,0,3,True,True,True
5903,DeliveryHero-SE,Pop,0,1,True,True,True
5904,DeliveryHero-SE,Pop,0,0,True,True,True
5905,DeliveryHero-SE,CDAE,0,2,True,True,True
5906,DeliveryHero-SE,CDAE,0,4,True,True,True
5907,DeliveryHero-SE,CDAE,0,3,True,True,True
5908,DeliveryHero-SE,CDAE,0,1,True,True,True
5909,DeliveryHero-SE,CDAE,0,0,True,True,True
5910,DeliveryHero-SE,MacridVAE,0,2,True,True,True
5911,DeliveryHero-SE,MacridVAE,0,4,True,True,True
5912,DeliveryHero-SE,MacridVAE,0,3,True,True,True
5913,DeliveryHero-SE,MacridVAE,0,1,True,True,True
5914,DeliveryHero-SE,MacridVAE,0,0,True,True,True
5915,DeliveryHero-SE,BPR,0,2,True,True,True
5916,DeliveryHero-SE,BPR,0,4,True,True,True
5917,DeliveryHero-SE,BPR,0,3,True,True,True
5918,DeliveryHero-SE,BPR,0,1,True,True,True
5919,DeliveryHero-SE,BPR,0,0,True,True,True
5920,DeliveryHero-SE,DMF,0,2,True,True,True
5921,DeliveryHero-SE,DMF,0,4,True,True,True
5922,DeliveryHero-SE,DMF,0,3,True,True,True
5923,DeliveryHero-SE,DMF,0,1,True,True,True
5924,DeliveryHero-SE,DMF,0,0,True,True,True
5925,DeliveryHero-SE,SpectralCF,0,2,True,True,True
5926,DeliveryHero-SE,SpectralCF,0,4,True,True,True
5927,DeliveryHero-SE,SpectralCF,0,3,True,True,True
5928,DeliveryHero-SE,SpectralCF,0,1,True,True,True
5929,DeliveryHero-SE,SpectralCF,0,0,True,True,True
5930,DeliveryHero-SE,MultiDAE,0,2,True,True,True
5931,DeliveryHero-SE,MultiDAE,0,4,True,True,True
5932,DeliveryHero-SE,MultiDAE,0,3,True,True,True
5933,DeliveryHero-SE,MultiDAE,0,1,True,True,True
5934,DeliveryHero-SE,MultiDAE,0,0,True,True,True
5935,DeliveryHero-SE,NCL,0,2,True,True,True
5936,DeliveryHero-SE,NCL,0,4,True,True,True
5937,DeliveryHero-SE,NCL,0,3,True,True,True
5938,DeliveryHero-SE,NCL,0,1,True,True,True
5939,DeliveryHero-SE,NCL,0,0,True,True,True
5940,DeliveryHero-SE,NeuMF,0,2,True,True,True
5941,DeliveryHero-SE,NeuMF,0,4,True,True,True
5942,DeliveryHero-SE,NeuMF,0,3,True,True,True
5943,DeliveryHero-SE,NeuMF,0,1,True,True,True
5944,DeliveryHero-SE,NeuMF,0,0,True,True,True
5945,Amazon2018-Video-Games,ConvNCF,0,2,True,True,True
5946,Amazon2018-Video-Games,ConvNCF,0,4,True,True,True
5947,Amazon2018-Video-Games,ConvNCF,0,3,True,True,True
5948,Amazon2018-Video-Games,ConvNCF,0,1,True,True,True
5949,Amazon2018-Video-Games,ConvNCF,0,0,True,True,True
5950,Amazon2018-Video-Games,DiffRec,0,2,True,True,True
5951,Amazon2018-Video-Games,DiffRec,0,4,True,True,True
5952,Amazon2018-Video-Games,DiffRec,0,3,True,True,True
5953,Amazon2018-Video-Games,DiffRec,0,1,True,True,True
5954,Amazon2018-Video-Games,DiffRec,0,0,True,True,True
5955,Amazon2018-Video-Games,MultiVAE,0,2,True,True,True
5956,Amazon2018-Video-Games,MultiVAE,0,4,True,True,True
5957,Amazon2018-Video-Games,MultiVAE,0,3,True,True,True
5958,Amazon2018-Video-Games,MultiVAE,0,1,True,True,True
5959,Amazon2018-Video-Games,MultiVAE,0,0,True,True,True
5960,Amazon2018-Video-Games,SGL,0,2,True,True,True
5961,Amazon2018-Video-Games,SGL,0,4,True,True,True
5962,Amazon2018-Video-Games,SGL,0,3,True,True,True
5963,Amazon2018-Video-Games,SGL,0,1,True,True,True
5964,Amazon2018-Video-Games,SGL,0,0,True,True,True
5965,Amazon2018-Video-Games,DGCF,0,2,True,True,True
5966,Amazon2018-Video-Games,DGCF,0,4,True,True,True
5967,Amazon2018-Video-Games,DGCF,0,3,True,True,True
5968,Amazon2018-Video-Games,DGCF,0,1,True,True,True
5969,Amazon2018-Video-Games,DGCF,0,0,True,True,True
5970,Amazon2018-Video-Games,ItemKNN,0,2,True,True,True
5971,Amazon2018-Video-Games,ItemKNN,0,4,True,True,True
5972,Amazon2018-Video-Games,ItemKNN,0,3,True,True,True
5973,Amazon2018-Video-Games,ItemKNN,0,1,True,True,True
5974,Amazon2018-Video-Games,ItemKNN,0,0,True,True,True
5975,Amazon2018-Video-Games,SimpleX,0,2,True,True,True
5976,Amazon2018-Video-Games,SimpleX,0,4,True,True,True
5977,Amazon2018-Video-Games,SimpleX,0,3,True,True,True
5978,Amazon2018-Video-Games,SimpleX,0,1,True,True,True
5979,Amazon2018-Video-Games,SimpleX,0,0,True,True,True
5980,Amazon2018-Video-Games,LDiffRec,0,2,True,True,True
5981,Amazon2018-Video-Games,LDiffRec,0,4,True,True,True
5982,Amazon2018-Video-Games,LDiffRec,0,3,True,True,True
5983,Amazon2018-Video-Games,LDiffRec,0,1,True,True,True
5984,Amazon2018-Video-Games,LDiffRec,0,0,True,True,True
5985,Amazon2018-Video-Games,LightGCN,0,2,True,True,True
5986,Amazon2018-Video-Games,LightGCN,0,4,True,True,True
5987,Amazon2018-Video-Games,LightGCN,0,3,True,True,True
5988,Amazon2018-Video-Games,LightGCN,0,1,True,True,True
5989,Amazon2018-Video-Games,LightGCN,0,0,True,True,True
5990,Amazon2018-Video-Games,NGCF,0,2,True,True,True
5991,Amazon2018-Video-Games,NGCF,0,4,True,True,True
5992,Amazon2018-Video-Games,NGCF,0,3,True,True,True
5993,Amazon2018-Video-Games,NGCF,0,1,True,True,True
5994,Amazon2018-Video-Games,NGCF,0,0,True,True,True
5995,Amazon2018-Video-Games,NAIS,0,2,True,True,True
5996,Amazon2018-Video-Games,NAIS,0,4,True,True,True
5997,Amazon2018-Video-Games,NAIS,0,3,True,True,True
5998,Amazon2018-Video-Games,NAIS,0,1,True,True,True
5999,Amazon2018-Video-Games,NAIS,0,0,True,True,True
6000,Amazon2018-Video-Games,FISM,0,2,True,True,True
6001,Amazon2018-Video-Games,FISM,0,4,True,True,True
6002,Amazon2018-Video-Games,FISM,0,3,True,True,True
6003,Amazon2018-Video-Games,FISM,0,1,True,True,True
6004,Amazon2018-Video-Games,FISM,0,0,True,True,True
6005,Amazon2018-Video-Games,RecVAE,0,2,True,True,True
6006,Amazon2018-Video-Games,RecVAE,0,4,True,True,True
6007,Amazon2018-Video-Games,RecVAE,0,3,True,True,True
6008,Amazon2018-Video-Games,RecVAE,0,1,True,True,True
6009,Amazon2018-Video-Games,RecVAE,0,0,True,True,True
6010,Amazon2018-Video-Games,NNCF,0,2,True,True,True
6011,Amazon2018-Video-Games,NNCF,0,4,True,True,True
6012,Amazon2018-Video-Games,NNCF,0,3,True,True,True
6013,Amazon2018-Video-Games,NNCF,0,1,True,True,True
6014,Amazon2018-Video-Games,NNCF,0,0,True,True,True
6015,Amazon2018-Video-Games,GCMC,0,2,True,True,True
6016,Amazon2018-Video-Games,GCMC,0,4,True,True,True
6017,Amazon2018-Video-Games,GCMC,0,3,True,True,True
6018,Amazon2018-Video-Games,GCMC,0,1,True,True,True
6019,Amazon2018-Video-Games,GCMC,0,0,True,True,True
6020,Amazon2018-Video-Games,LINE,0,2,True,True,True
6021,Amazon2018-Video-Games,LINE,0,4,True,True,True
6022,Amazon2018-Video-Games,LINE,0,3,True,True,True
6023,Amazon2018-Video-Games,LINE,0,1,True,True,True
6024,Amazon2018-Video-Games,LINE,0,0,True,True,True
6025,Amazon2018-Video-Games,ENMF,0,2,True,True,True
6026,Amazon2018-Video-Games,ENMF,0,4,True,True,True
6027,Amazon2018-Video-Games,ENMF,0,3,True,True,True
6028,Amazon2018-Video-Games,ENMF,0,1,True,True,True
6029,Amazon2018-Video-Games,ENMF,0,0,True,True,True
6030,Amazon2018-Video-Games,NCEPLRec,0,2,True,True,True
6031,Amazon2018-Video-Games,NCEPLRec,0,4,True,True,True
6032,Amazon2018-Video-Games,NCEPLRec,0,3,True,True,True
6033,Amazon2018-Video-Games,NCEPLRec,0,1,True,True,True
6034,Amazon2018-Video-Games,NCEPLRec,0,0,True,True,True
6035,Amazon2018-Video-Games,Random,0,2,True,True,True
6036,Amazon2018-Video-Games,Random,0,4,True,True,True
6037,Amazon2018-Video-Games,Random,0,3,True,True,True
6038,Amazon2018-Video-Games,Random,0,1,True,True,True
6039,Amazon2018-Video-Games,Random,0,0,True,True,True
6040,Amazon2018-Video-Games,EASE,0,2,False,False,False
6041,Amazon2018-Video-Games,EASE,0,4,False,False,False
6042,Amazon2018-Video-Games,EASE,0,3,False,False,False
6043,Amazon2018-Video-Games,EASE,0,1,False,False,False
6044,Amazon2018-Video-Games,EASE,0,0,False,False,False
6045,Amazon2018-Video-Games,Pop,0,2,True,True,True
6046,Amazon2018-Video-Games,Pop,0,4,True,True,True
6047,Amazon2018-Video-Games,Pop,0,3,True,True,True
6048,Amazon2018-Video-Games,Pop,0,1,True,True,True
6049,Amazon2018-Video-Games,Pop,0,0,True,True,True
6050,Amazon2018-Video-Games,CDAE,0,2,True,True,True
6051,Amazon2018-Video-Games,CDAE,0,4,True,True,True
6052,Amazon2018-Video-Games,CDAE,0,3,True,True,True
6053,Amazon2018-Video-Games,CDAE,0,1,True,True,True
6054,Amazon2018-Video-Games,CDAE,0,0,True,True,True
6055,Amazon2018-Video-Games,MacridVAE,0,2,True,True,True
6056,Amazon2018-Video-Games,MacridVAE,0,4,True,True,True
6057,Amazon2018-Video-Games,MacridVAE,0,3,True,True,True
6058,Amazon2018-Video-Games,MacridVAE,0,1,True,True,True
6059,Amazon2018-Video-Games,MacridVAE,0,0,True,True,True
6060,Amazon2018-Video-Games,BPR,0,2,True,True,True
6061,Amazon2018-Video-Games,BPR,0,4,True,True,True
6062,Amazon2018-Video-Games,BPR,0,3,True,True,True
6063,Amazon2018-Video-Games,BPR,0,1,True,True,True
6064,Amazon2018-Video-Games,BPR,0,0,True,True,True
6065,Amazon2018-Video-Games,DMF,0,2,True,True,True
6066,Amazon2018-Video-Games,DMF,0,4,True,True,True
6067,Amazon2018-Video-Games,DMF,0,3,True,True,True
6068,Amazon2018-Video-Games,DMF,0,1,True,True,True
6069,Amazon2018-Video-Games,DMF,0,0,True,True,True
6070,Amazon2018-Video-Games,SpectralCF,0,2,True,True,True
6071,Amazon2018-Video-Games,SpectralCF,0,4,True,True,True
6072,Amazon2018-Video-Games,SpectralCF,0,3,True,True,True
6073,Amazon2018-Video-Games,SpectralCF,0,1,True,True,True
6074,Amazon2018-Video-Games,SpectralCF,0,0,True,True,True
6075,Amazon2018-Video-Games,MultiDAE,0,2,True,True,True
6076,Amazon2018-Video-Games,MultiDAE,0,4,True,True,True
6077,Amazon2018-Video-Games,MultiDAE,0,3,True,True,True
6078,Amazon2018-Video-Games,MultiDAE,0,1,True,True,True
6079,Amazon2018-Video-Games,MultiDAE,0,0,True,True,True
6080,Amazon2018-Video-Games,NCL,0,2,True,True,True
6081,Amazon2018-Video-Games,NCL,0,4,True,True,True
6082,Amazon2018-Video-Games,NCL,0,3,True,True,True
6083,Amazon2018-Video-Games,NCL,0,1,True,True,True
6084,Amazon2018-Video-Games,NCL,0,0,True,True,True
6085,Amazon2018-Video-Games,NeuMF,0,2,True,True,True
6086,Amazon2018-Video-Games,NeuMF,0,4,True,True,True
6087,Amazon2018-Video-Games,NeuMF,0,3,True,True,True
6088,Amazon2018-Video-Games,NeuMF,0,1,True,True,True
6089,Amazon2018-Video-Games,NeuMF,0,0,True,True,True
6090,Amazon2018-Grocery-And-Gourmet-Food,ConvNCF,0,2,True,True,True
6091,Amazon2018-Grocery-And-Gourmet-Food,ConvNCF,0,4,True,True,True
6092,Amazon2018-Grocery-And-Gourmet-Food,ConvNCF,0,3,True,True,True
6093,Amazon2018-Grocery-And-Gourmet-Food,ConvNCF,0,1,True,True,True
6094,Amazon2018-Grocery-And-Gourmet-Food,ConvNCF,0,0,True,True,True
6095,Amazon2018-Grocery-And-Gourmet-Food,DiffRec,0,2,True,True,True
6096,Amazon2018-Grocery-And-Gourmet-Food,DiffRec,0,4,True,True,True
6097,Amazon2018-Grocery-And-Gourmet-Food,DiffRec,0,3,True,True,True
6098,Amazon2018-Grocery-And-Gourmet-Food,DiffRec,0,1,True,True,True
6099,Amazon2018-Grocery-And-Gourmet-Food,DiffRec,0,0,True,True,True
6100,Amazon2018-Grocery-And-Gourmet-Food,MultiVAE,0,2,True,True,True
6101,Amazon2018-Grocery-And-Gourmet-Food,MultiVAE,0,4,True,True,True
6102,Amazon2018-Grocery-And-Gourmet-Food,MultiVAE,0,3,True,True,True
6103,Amazon2018-Grocery-And-Gourmet-Food,MultiVAE,0,1,True,True,True
6104,Amazon2018-Grocery-And-Gourmet-Food,MultiVAE,0,0,True,True,True
6105,Amazon2018-Grocery-And-Gourmet-Food,SGL,0,2,True,True,True
6106,Amazon2018-Grocery-And-Gourmet-Food,SGL,0,4,True,True,True
6107,Amazon2018-Grocery-And-Gourmet-Food,SGL,0,3,True,True,True
6108,Amazon2018-Grocery-And-Gourmet-Food,SGL,0,1,True,True,True
6109,Amazon2018-Grocery-And-Gourmet-Food,SGL,0,0,True,True,True
6110,Amazon2018-Grocery-And-Gourmet-Food,DGCF,0,2,True,True,True
6111,Amazon2018-Grocery-And-Gourmet-Food,DGCF,0,4,True,True,True
6112,Amazon2018-Grocery-And-Gourmet-Food,DGCF,0,3,True,True,True
6113,Amazon2018-Grocery-And-Gourmet-Food,DGCF,0,1,True,True,True
6114,Amazon2018-Grocery-And-Gourmet-Food,DGCF,0,0,True,True,True
6115,Amazon2018-Grocery-And-Gourmet-Food,ItemKNN,0,2,True,True,True
6116,Amazon2018-Grocery-And-Gourmet-Food,ItemKNN,0,4,True,True,True
6117,Amazon2018-Grocery-And-Gourmet-Food,ItemKNN,0,3,True,True,True
6118,Amazon2018-Grocery-And-Gourmet-Food,ItemKNN,0,1,True,True,True
6119,Amazon2018-Grocery-And-Gourmet-Food,ItemKNN,0,0,True,True,True
6120,Amazon2018-Grocery-And-Gourmet-Food,SimpleX,0,2,True,True,True
6121,Amazon2018-Grocery-And-Gourmet-Food,SimpleX,0,4,True,True,True
6122,Amazon2018-Grocery-And-Gourmet-Food,SimpleX,0,3,True,True,True
6123,Amazon2018-Grocery-And-Gourmet-Food,SimpleX,0,1,True,True,True
6124,Amazon2018-Grocery-And-Gourmet-Food,SimpleX,0,0,True,True,True
6125,Amazon2018-Grocery-And-Gourmet-Food,LDiffRec,0,2,True,True,True
6126,Amazon2018-Grocery-And-Gourmet-Food,LDiffRec,0,4,True,True,True
6127,Amazon2018-Grocery-And-Gourmet-Food,LDiffRec,0,3,True,True,True
6128,Amazon2018-Grocery-And-Gourmet-Food,LDiffRec,0,1,True,True,True
6129,Amazon2018-Grocery-And-Gourmet-Food,LDiffRec,0,0,True,True,True
6130,Amazon2018-Grocery-And-Gourmet-Food,LightGCN,0,2,True,True,True
6131,Amazon2018-Grocery-And-Gourmet-Food,LightGCN,0,4,True,True,True
6132,Amazon2018-Grocery-And-Gourmet-Food,LightGCN,0,3,True,True,True
6133,Amazon2018-Grocery-And-Gourmet-Food,LightGCN,0,1,True,True,True
6134,Amazon2018-Grocery-And-Gourmet-Food,LightGCN,0,0,True,True,True
6135,Amazon2018-Grocery-And-Gourmet-Food,NGCF,0,2,True,True,True
6136,Amazon2018-Grocery-And-Gourmet-Food,NGCF,0,4,True,True,True
6137,Amazon2018-Grocery-And-Gourmet-Food,NGCF,0,3,True,True,True
6138,Amazon2018-Grocery-And-Gourmet-Food,NGCF,0,1,True,True,True
6139,Amazon2018-Grocery-And-Gourmet-Food,NGCF,0,0,True,True,True
6140,Amazon2018-Grocery-And-Gourmet-Food,NAIS,0,2,True,False,False
6141,Amazon2018-Grocery-And-Gourmet-Food,NAIS,0,4,True,False,False
6142,Amazon2018-Grocery-And-Gourmet-Food,NAIS,0,3,True,False,False
6143,Amazon2018-Grocery-And-Gourmet-Food,NAIS,0,1,True,False,False
6144,Amazon2018-Grocery-And-Gourmet-Food,NAIS,0,0,True,False,False
6145,Amazon2018-Grocery-And-Gourmet-Food,FISM,0,2,True,False,False
6146,Amazon2018-Grocery-And-Gourmet-Food,FISM,0,4,True,False,False
6147,Amazon2018-Grocery-And-Gourmet-Food,FISM,0,3,True,False,False
6148,Amazon2018-Grocery-And-Gourmet-Food,FISM,0,1,True,False,False
6149,Amazon2018-Grocery-And-Gourmet-Food,FISM,0,0,True,False,False
6150,Amazon2018-Grocery-And-Gourmet-Food,RecVAE,0,2,True,True,True
6151,Amazon2018-Grocery-And-Gourmet-Food,RecVAE,0,4,True,True,True
6152,Amazon2018-Grocery-And-Gourmet-Food,RecVAE,0,3,True,True,True
6153,Amazon2018-Grocery-And-Gourmet-Food,RecVAE,0,1,True,True,True
6154,Amazon2018-Grocery-And-Gourmet-Food,RecVAE,0,0,True,True,True
6155,Amazon2018-Grocery-And-Gourmet-Food,NNCF,0,2,True,True,True
6156,Amazon2018-Grocery-And-Gourmet-Food,NNCF,0,4,True,True,True
6157,Amazon2018-Grocery-And-Gourmet-Food,NNCF,0,3,True,True,True
6158,Amazon2018-Grocery-And-Gourmet-Food,NNCF,0,1,True,True,True
6159,Amazon2018-Grocery-And-Gourmet-Food,NNCF,0,0,True,True,True
6160,Amazon2018-Grocery-And-Gourmet-Food,GCMC,0,2,True,False,False
6161,Amazon2018-Grocery-And-Gourmet-Food,GCMC,0,4,True,False,False
6162,Amazon2018-Grocery-And-Gourmet-Food,GCMC,0,3,True,False,False
6163,Amazon2018-Grocery-And-Gourmet-Food,GCMC,0,1,True,False,False
6164,Amazon2018-Grocery-And-Gourmet-Food,GCMC,0,0,True,False,False
6165,Amazon2018-Grocery-And-Gourmet-Food,LINE,0,2,True,True,True
6166,Amazon2018-Grocery-And-Gourmet-Food,LINE,0,4,True,True,True
6167,Amazon2018-Grocery-And-Gourmet-Food,LINE,0,3,True,True,True
6168,Amazon2018-Grocery-And-Gourmet-Food,LINE,0,1,True,True,True
6169,Amazon2018-Grocery-And-Gourmet-Food,LINE,0,0,True,True,True
6170,Amazon2018-Grocery-And-Gourmet-Food,ENMF,0,2,True,True,True
6171,Amazon2018-Grocery-And-Gourmet-Food,ENMF,0,4,True,True,True
6172,Amazon2018-Grocery-And-Gourmet-Food,ENMF,0,3,True,True,True
6173,Amazon2018-Grocery-And-Gourmet-Food,ENMF,0,1,True,True,True
6174,Amazon2018-Grocery-And-Gourmet-Food,ENMF,0,0,True,True,True
6175,Amazon2018-Grocery-And-Gourmet-Food,NCEPLRec,0,2,True,True,True
6176,Amazon2018-Grocery-And-Gourmet-Food,NCEPLRec,0,4,True,True,True
6177,Amazon2018-Grocery-And-Gourmet-Food,NCEPLRec,0,3,True,True,True
6178,Amazon2018-Grocery-And-Gourmet-Food,NCEPLRec,0,1,True,True,True
6179,Amazon2018-Grocery-And-Gourmet-Food,NCEPLRec,0,0,True,True,True
6180,Amazon2018-Grocery-And-Gourmet-Food,Random,0,2,True,True,True
6181,Amazon2018-Grocery-And-Gourmet-Food,Random,0,4,True,True,True
6182,Amazon2018-Grocery-And-Gourmet-Food,Random,0,3,True,True,True
6183,Amazon2018-Grocery-And-Gourmet-Food,Random,0,1,True,True,True
6184,Amazon2018-Grocery-And-Gourmet-Food,Random,0,0,True,True,True
6185,Amazon2018-Grocery-And-Gourmet-Food,EASE,0,2,False,False,False
6186,Amazon2018-Grocery-And-Gourmet-Food,EASE,0,4,False,False,False
6187,Amazon2018-Grocery-And-Gourmet-Food,EASE,0,3,False,False,False
6188,Amazon2018-Grocery-And-Gourmet-Food,EASE,0,1,False,False,False
6189,Amazon2018-Grocery-And-Gourmet-Food,EASE,0,0,False,False,False
6190,Amazon2018-Grocery-And-Gourmet-Food,Pop,0,2,True,True,True
6191,Amazon2018-Grocery-And-Gourmet-Food,Pop,0,4,True,True,True
6192,Amazon2018-Grocery-And-Gourmet-Food,Pop,0,3,True,True,True
6193,Amazon2018-Grocery-And-Gourmet-Food,Pop,0,1,True,True,True
6194,Amazon2018-Grocery-And-Gourmet-Food,Pop,0,0,True,True,True
6195,Amazon2018-Grocery-And-Gourmet-Food,CDAE,0,2,True,True,True
6196,Amazon2018-Grocery-And-Gourmet-Food,CDAE,0,4,True,True,True
6197,Amazon2018-Grocery-And-Gourmet-Food,CDAE,0,3,True,True,True
6198,Amazon2018-Grocery-And-Gourmet-Food,CDAE,0,1,True,True,True
6199,Amazon2018-Grocery-And-Gourmet-Food,CDAE,0,0,True,True,True
6200,Amazon2018-Grocery-And-Gourmet-Food,MacridVAE,0,2,False,False,False
6201,Amazon2018-Grocery-And-Gourmet-Food,MacridVAE,0,4,False,False,False
6202,Amazon2018-Grocery-And-Gourmet-Food,MacridVAE,0,3,False,False,False
6203,Amazon2018-Grocery-And-Gourmet-Food,MacridVAE,0,1,False,False,False
6204,Amazon2018-Grocery-And-Gourmet-Food,MacridVAE,0,0,False,False,False
6205,Amazon2018-Grocery-And-Gourmet-Food,BPR,0,2,True,True,True
6206,Amazon2018-Grocery-And-Gourmet-Food,BPR,0,4,True,True,True
6207,Amazon2018-Grocery-And-Gourmet-Food,BPR,0,3,True,True,True
6208,Amazon2018-Grocery-And-Gourmet-Food,BPR,0,1,True,True,True
6209,Amazon2018-Grocery-And-Gourmet-Food,BPR,0,0,True,True,True
6210,Amazon2018-Grocery-And-Gourmet-Food,DMF,0,2,True,True,True
6211,Amazon2018-Grocery-And-Gourmet-Food,DMF,0,4,True,True,True
6212,Amazon2018-Grocery-And-Gourmet-Food,DMF,0,3,True,True,True
6213,Amazon2018-Grocery-And-Gourmet-Food,DMF,0,1,True,True,True
6214,Amazon2018-Grocery-And-Gourmet-Food,DMF,0,0,True,True,True
6215,Amazon2018-Grocery-And-Gourmet-Food,SpectralCF,0,2,True,True,True
6216,Amazon2018-Grocery-And-Gourmet-Food,SpectralCF,0,4,True,True,True
6217,Amazon2018-Grocery-And-Gourmet-Food,SpectralCF,0,3,True,True,True
6218,Amazon2018-Grocery-And-Gourmet-Food,SpectralCF,0,1,True,True,True
6219,Amazon2018-Grocery-And-Gourmet-Food,SpectralCF,0,0,True,True,True
6220,Amazon2018-Grocery-And-Gourmet-Food,MultiDAE,0,2,True,True,True
6221,Amazon2018-Grocery-And-Gourmet-Food,MultiDAE,0,4,True,True,True
6222,Amazon2018-Grocery-And-Gourmet-Food,MultiDAE,0,3,True,True,True
6223,Amazon2018-Grocery-And-Gourmet-Food,MultiDAE,0,1,True,True,True
6224,Amazon2018-Grocery-And-Gourmet-Food,MultiDAE,0,0,True,True,True
6225,Amazon2018-Grocery-And-Gourmet-Food,NCL,0,2,True,True,True
6226,Amazon2018-Grocery-And-Gourmet-Food,NCL,0,4,True,True,True
6227,Amazon2018-Grocery-And-Gourmet-Food,NCL,0,3,True,True,True
6228,Amazon2018-Grocery-And-Gourmet-Food,NCL,0,1,True,True,True
6229,Amazon2018-Grocery-And-Gourmet-Food,NCL,0,0,True,True,True
6230,Amazon2018-Grocery-And-Gourmet-Food,NeuMF,0,2,True,True,True
6231,Amazon2018-Grocery-And-Gourmet-Food,NeuMF,0,4,True,True,True
6232,Amazon2018-Grocery-And-Gourmet-Food,NeuMF,0,3,True,True,True
6233,Amazon2018-Grocery-And-Gourmet-Food,NeuMF,0,1,True,True,True
6234,Amazon2018-Grocery-And-Gourmet-Food,NeuMF,0,0,True,True,True
6235,Hetrec-LastFM,ConvNCF,0,2,True,True,True
6236,Hetrec-LastFM,ConvNCF,0,4,True,True,True
6237,Hetrec-LastFM,ConvNCF,0,3,True,True,True
6238,Hetrec-LastFM,ConvNCF,0,1,True,True,True
6239,Hetrec-LastFM,ConvNCF,0,0,True,True,True
6240,Hetrec-LastFM,DiffRec,0,2,True,True,True
6241,Hetrec-LastFM,DiffRec,0,4,True,True,True
6242,Hetrec-LastFM,DiffRec,0,3,True,True,True
6243,Hetrec-LastFM,DiffRec,0,1,True,True,True
6244,Hetrec-LastFM,DiffRec,0,0,True,True,True
6245,Hetrec-LastFM,MultiVAE,0,2,True,True,True
6246,Hetrec-LastFM,MultiVAE,0,4,True,True,True
6247,Hetrec-LastFM,MultiVAE,0,3,True,True,True
6248,Hetrec-LastFM,MultiVAE,0,1,True,True,True
6249,Hetrec-LastFM,MultiVAE,0,0,True,True,True
6250,Hetrec-LastFM,SGL,0,2,True,True,True
6251,Hetrec-LastFM,SGL,0,4,True,True,True
6252,Hetrec-LastFM,SGL,0,3,True,True,True
6253,Hetrec-LastFM,SGL,0,1,True,True,True
6254,Hetrec-LastFM,SGL,0,0,True,True,True
